,order_id,Tip
65859,2365882,T
65860,2874219,F
65861,1428985,F
65862,898066,T
65863,714921,F
65864,2630618,F
65865,2387522,F
65866,1025981,F
65867,2127605,F
65868,1405517,F
65869,3248725,F
65870,413727,F
65871,1078405,F
65872,453968,F
65873,2812333,F
65874,2789117,T
65875,1990047,F
65876,239256,T
65877,1919566,F
65878,2873601,T
65879,1293806,F
65880,3388011,F
65881,345524,F
65882,2098785,F
65883,876946,F
65884,3121552,T
65885,1252275,T
65886,1793428,T
65887,1987000,T
65888,1394586,F
65889,2038555,T
65890,1369980,F
65891,913375,F
65892,1846766,F
65893,1099272,F
65894,14902,F
65895,212312,T
65896,2276857,F
65897,1323949,T
65898,913641,F
65899,2699502,F
65900,2330961,T
65901,3079120,F
65902,2120086,F
65903,1040387,F
65904,2145624,F
65905,226517,T
65906,1470022,F
65907,2410227,F
65908,1820504,F
65909,1138667,F
65910,1512309,T
65911,3367205,F
65912,1598553,F
65913,1138237,F
65914,2389634,T
65915,2023252,F
65916,1400721,T
65917,3314630,T
65918,1696299,F
65919,1028623,F
65920,3283540,T
65921,497605,T
65922,2087942,T
65923,3378901,T
65924,1975639,F
65925,3420802,F
65926,1498859,T
65927,2584332,T
65928,2822,T
65929,761379,T
65930,766886,F
65931,2889125,F
65932,1629364,F
65933,2379779,F
65934,2178445,F
65935,1619543,T
65936,515308,F
65937,229076,F
65938,856452,F
65939,323311,F
65940,1499820,T
65941,1834005,F
65942,2686073,F
65943,2873236,F
65944,1965190,F
65945,1479133,T
65946,1073082,F
65947,2114051,T
65948,3325156,T
65949,1738746,F
65950,3394834,F
65951,188233,F
65952,15843,F
65953,899461,T
65954,229567,T
65955,3365443,F
65956,2970353,F
65957,3288417,F
65958,1350194,F
65959,1750316,F
65960,2032808,F
65961,1198116,F
65962,3117755,F
65963,765748,T
65964,2115776,F
65965,768173,T
65966,317428,F
65967,328216,T
65968,2620770,F
65969,636563,F
65970,2137843,F
65971,2210865,F
65972,1057179,F
65973,2924818,F
65974,2082869,T
65975,1377557,T
65976,1507561,T
65977,917324,F
65978,3308038,F
65979,1181969,T
65980,2086338,F
65981,2826082,T
65982,2088481,F
65983,864130,T
65984,2965007,F
65985,2672704,T
65986,2392385,T
65987,1723141,F
65988,2044305,T
65989,1295212,F
65990,1858399,F
65991,950931,T
65992,2423196,F
65993,465333,F
65994,54953,T
65995,48634,F
65996,1052120,F
65997,3235479,T
65998,3098082,T
65999,2871699,T
66000,2459407,F
66001,2631945,F
66002,1977257,T
66003,3295463,F
66004,2158392,F
66005,1934346,F
66006,3341876,F
66007,2172712,F
66008,3021786,T
66009,1419802,T
66010,2878404,F
66011,3284781,F
66012,1572451,F
66013,232926,T
66014,624756,F
66015,2802546,T
66016,962360,F
66017,558987,F
66018,160537,F
66019,158207,F
66020,20911,F
66021,2504406,T
66022,3148514,F
66023,2281454,F
66024,2243891,T
66025,2286942,F
66026,392210,F
66027,3089406,T
66028,131688,F
66029,2096800,F
66030,99381,F
66031,1236749,F
66032,2066227,T
66033,3198333,F
66034,2418189,F
66035,1462685,F
66036,2517061,F
66037,570937,F
66038,3305264,T
66039,223510,T
66040,2652938,F
66041,3220761,F
66042,2869049,F
66043,1472256,T
66044,97845,F
66045,2082667,F
66046,597585,T
66047,1219893,T
66048,863967,F
66049,2698338,F
66050,132232,F
66051,2831486,F
66052,858549,T
66053,723138,F
66054,2578767,F
66055,1678414,F
66056,2907633,F
66057,2853700,F
66058,761617,T
66059,1079622,F
66060,1924798,T
66061,57451,F
66062,496360,F
66063,1371714,F
66064,2985349,F
66065,1077035,F
66066,2297442,F
66067,1085572,F
66068,1831565,F
66069,427609,F
66070,3141895,F
66071,2411429,F
66072,1891062,F
66073,432940,F
66074,2427845,F
66075,2478984,F
66076,1951568,F
66077,1715907,F
66078,107495,F
66079,623795,T
66080,2032747,F
66081,2601108,F
66082,2631535,F
66083,3177785,T
66084,1302456,F
66085,143296,T
66086,651773,F
66087,1724840,F
66088,396602,T
66089,1336222,F
66090,2020919,F
66091,759835,F
66092,1829337,F
66093,3249944,T
66094,3345484,F
66095,2536867,T
66096,1095308,T
66097,1114948,F
66098,1953378,F
66099,335305,F
66100,2410720,F
66101,3375618,F
66102,462373,F
66103,1210242,F
66104,1723027,F
66105,1934917,F
66106,990180,T
66107,2853725,T
66108,3137454,T
66109,3056598,F
66110,3405776,F
66111,2232667,T
66112,3332627,F
66113,2191316,F
66114,3064873,T
66115,1087195,T
66116,1955561,F
66117,3298745,F
66118,153328,F
66119,3210760,T
66120,6804,F
66121,2076146,F
66122,626727,F
66123,2729356,F
66124,2593461,F
66125,126817,F
66126,1591596,F
66127,2276106,F
66128,2803828,T
66129,1156571,F
66130,2845119,F
66131,329055,F
66132,1002448,F
66133,1632276,T
66134,408522,F
66135,2666455,F
66136,2669066,T
66137,1153838,F
66138,838549,F
66139,599436,F
66140,1488040,T
66141,921448,F
66142,1577003,F
66143,941146,F
66144,143327,T
66145,654016,T
66146,2692841,F
66147,2590211,F
66148,3308999,F
66149,3296820,F
66150,1119479,T
66151,214971,F
66152,1624335,T
66153,747392,F
66154,391866,T
66155,2522392,T
66156,1200189,T
66157,2258414,F
66158,2041815,F
66159,3074526,F
66160,554643,F
66161,786886,T
66162,2306811,F
66163,3101741,T
66164,3380321,F
66165,284774,F
66166,1991505,T
66167,2745318,F
66168,835651,F
66169,3250616,F
66170,2008832,F
66171,281418,F
66172,1683210,F
66173,2280441,F
66174,874736,F
66175,163171,F
66176,924858,F
66177,2879558,F
66178,336572,T
66179,2052275,F
66180,1608886,T
66181,124003,F
66182,1672757,T
66183,1535966,F
66184,1569028,F
66185,580134,F
66186,3398195,T
66187,1496421,F
66188,907735,F
66189,3180161,F
66190,196906,F
66191,2586737,F
66192,1980053,T
66193,2843764,T
66194,369665,F
66195,2265667,T
66196,1460211,F
66197,3247483,F
66198,57193,F
66199,3123519,F
66200,3031938,F
66201,2696231,T
66202,685520,T
66203,954232,F
66204,1749830,F
66205,2093543,F
66206,3324546,T
66207,1753720,F
66208,3390589,F
66209,888165,F
66210,3173878,T
66211,1212205,F
66212,1030097,T
66213,1716488,T
66214,294944,F
66215,1656366,F
66216,2958140,F
66217,1491866,F
66218,624792,F
66219,1735638,T
66220,1010544,F
66221,2781659,F
66222,2461912,F
66223,1678675,F
66224,3285800,T
66225,2117658,F
66226,110491,T
66227,3268061,T
66228,197549,T
66229,18381,F
66230,2206815,F
66231,2110690,T
66232,1386525,F
66233,3124670,F
66234,2171553,F
66235,3254346,F
66236,914375,T
66237,1590249,F
66238,232289,T
66239,904118,F
66240,3049047,F
66241,2431712,T
66242,2155437,F
66243,3208495,T
66244,1912725,F
66245,2052455,T
66246,3304973,F
66247,3391531,T
66248,1579878,F
66249,3192089,F
66250,2583973,F
66251,262541,T
66252,1257913,T
66253,1398875,F
66254,1364261,T
66255,1294643,F
66256,374993,F
66257,2572725,F
66258,3056026,F
66259,3117266,F
66260,2173039,T
66261,2355148,F
66262,1826399,F
66263,2526048,T
66264,2388398,T
66265,851002,T
66266,2044700,T
66267,2125500,F
66268,2973840,T
66269,1023286,F
66270,1267420,F
66271,2585639,T
66272,836814,T
66273,1394541,F
66274,159181,F
66275,1605483,F
66276,2108048,T
66277,2588058,T
66278,1081249,F
66279,86005,F
66280,1868944,F
66281,2643905,F
66282,3415641,T
66283,1767097,F
66284,2688438,F
66285,949412,F
66286,3234947,T
66287,2375417,T
66288,391489,F
66289,1296961,F
66290,2204455,T
66291,378310,F
66292,528569,F
66293,2432410,T
66294,1668160,T
66295,2747134,F
66296,943433,F
66297,1075715,F
66298,1840833,F
66299,1331066,F
66300,563075,F
66301,1124813,T
66302,1867218,T
66303,259589,T
66304,2941872,F
66305,1448630,F
66306,890397,T
66307,1015684,F
66308,3030419,T
66309,3318107,F
66310,332407,F
66311,1057177,F
66312,2682786,T
66313,2891319,F
66314,254179,T
66315,2978016,T
66316,1114810,F
66317,2248347,F
66318,2615482,F
66319,356020,T
66320,3306386,F
66321,452683,F
66322,1613575,F
66323,1380313,F
66324,1865514,F
66325,3045196,T
66326,2531422,F
66327,239447,F
66328,334576,F
66329,1439659,F
66330,3227582,F
66331,697350,F
66332,1485964,F
66333,1454195,F
66334,3379851,F
66335,2842785,T
66336,2458586,T
66337,283912,F
66338,1693117,F
66339,2019292,F
66340,3175817,F
66341,3145618,F
66342,3170314,F
66343,1265387,T
66344,116640,F
66345,3404144,F
66346,2479662,F
66347,1856587,T
66348,1101661,T
66349,348799,F
66350,3372106,F
66351,3044003,T
66352,2771799,T
66353,2170122,F
66354,1831520,T
66355,2186201,F
66356,1093399,F
66357,3222580,F
66358,1930651,T
66359,928804,T
66360,3182643,F
66361,2154083,F
66362,1997064,T
66363,2823974,F
66364,2113699,F
66365,2210390,F
66366,1667092,F
66367,768591,F
66368,2408275,T
66369,399692,F
66370,3163078,T
66371,1346080,T
66372,2443627,T
66373,1700350,F
66374,51912,T
66375,875813,F
66376,616231,T
66377,1637550,F
66378,1405386,T
66379,2273931,F
66380,986501,T
66381,2270595,F
66382,245221,F
66383,1890824,F
66384,2538520,F
66385,2843436,F
66386,2208160,F
66387,1234072,F
66388,2939831,T
66389,106983,T
66390,2506907,F
66391,596333,F
66392,3109887,F
66393,1812893,F
66394,424564,F
66395,2858678,T
66396,338128,F
66397,190237,F
66398,3036076,F
66399,3270042,F
66400,1660383,F
66401,1319345,T
66402,40123,T
66403,626324,F
66404,791949,F
66405,3418890,F
66406,1589567,F
66407,2140966,T
66408,2080174,T
66409,1462726,F
66410,2747124,F
66411,2766808,F
66412,1654070,F
66413,967270,F
66414,781461,T
66415,2568903,F
66416,1430062,T
66417,2528518,T
66418,2156902,F
66419,3064365,T
66420,1717134,F
66421,588129,F
66422,158443,F
66423,2874292,F
66424,1512118,F
66425,2318091,F
66426,1970802,F
66427,986881,F
66428,170947,F
66429,269094,T
66430,1696734,F
66431,2820535,F
66432,2093233,T
66433,1855286,F
66434,604406,T
66435,873927,F
66436,1962772,F
66437,3007291,F
66438,1828806,F
66439,1773859,T
66440,3169547,F
66441,1579841,F
66442,3401127,F
66443,791735,F
66444,2571676,T
66445,2067699,F
66446,3260852,T
66447,1220866,F
66448,749869,F
66449,601993,T
66450,1751493,F
66451,2468072,F
66452,1209245,T
66453,2349691,F
66454,1201690,T
66455,2619803,F
66456,3290051,T
66457,649371,F
66458,457803,F
66459,2597641,T
66460,38245,T
66461,2211066,F
66462,558504,F
66463,59410,F
66464,1035609,F
66465,2710392,T
66466,3207376,F
66467,391706,F
66468,239288,T
66469,331982,F
66470,2744845,F
66471,425576,F
66472,2861818,F
66473,3209525,T
66474,1852194,F
66475,2897473,F
66476,3154100,T
66477,1593936,F
66478,2036083,F
66479,389671,F
66480,3047177,T
66481,151333,F
66482,455144,F
66483,5660,F
66484,2781478,T
66485,722578,T
66486,2035539,T
66487,2017541,F
66488,782217,F
66489,3415621,F
66490,1973160,F
66491,2093241,T
66492,2324914,F
66493,1944538,F
66494,1689704,F
66495,2058916,T
66496,2532826,F
66497,2633935,T
66498,1583243,F
66499,493381,T
66500,262560,F
66501,1708304,F
66502,2645501,F
66503,950583,T
66504,3002489,F
66505,2704418,F
66506,2728106,F
66507,929792,F
66508,2357157,T
66509,2536601,F
66510,563827,T
66511,2900183,F
66512,202055,F
66513,2514494,T
66514,3310307,F
66515,3031063,F
66516,1687331,F
66517,2755271,F
66518,2375135,F
66519,306655,F
66520,2767517,F
66521,2613440,F
66522,2947663,F
66523,304608,F
66524,1831531,F
66525,616507,F
66526,864681,F
66527,1946737,F
66528,1483697,T
66529,714901,F
66530,682181,T
66531,1926185,T
66532,716362,T
66533,1452350,F
66534,3049872,T
66535,605621,F
66536,1011298,F
66537,2247348,F
66538,2699511,F
66539,2372948,T
66540,2398748,T
66541,82890,F
66542,1347701,F
66543,168021,F
66544,1479053,F
66545,2318413,F
66546,2206085,F
66547,53343,F
66548,2808749,F
66549,1390444,F
66550,2123916,F
66551,3312751,T
66552,2092731,T
66553,53395,T
66554,3325545,F
66555,614949,T
66556,1934154,F
66557,1907580,F
66558,277038,F
66559,1728549,T
66560,1358855,F
66561,1550188,T
66562,1776457,T
66563,2791815,T
66564,1911865,T
66565,1405001,F
66566,2251215,F
66567,939613,F
66568,1483827,T
66569,163379,F
66570,3340246,T
66571,613334,F
66572,3111357,F
66573,2691417,T
66574,3095130,F
66575,1136717,T
66576,209411,F
66577,780663,T
66578,1281949,F
66579,3378969,F
66580,1096756,T
66581,503212,F
66582,1880347,F
66583,3119688,F
66584,2475173,F
66585,781730,T
66586,3184737,T
66587,1765557,F
66588,471386,F
66589,2190254,T
66590,778467,F
66591,1644899,F
66592,2437998,T
66593,1630455,F
66594,3405021,F
66595,2150571,F
66596,2235178,F
66597,164757,T
66598,1764188,T
66599,33948,F
66600,614920,T
66601,730126,T
66602,3002965,T
66603,1950843,F
66604,1279481,F
66605,760402,T
66606,1521807,F
66607,1298707,F
66608,1144995,F
66609,2428694,F
66610,1625158,F
66611,2125852,F
66612,2683751,F
66613,2821672,T
66614,1355077,F
66615,3382631,F
66616,1100777,F
66617,1372167,F
66618,1573007,T
66619,1313602,F
66620,1310503,F
66621,92756,F
66622,2732227,T
66623,2071097,T
66624,2202361,F
66625,110844,T
66626,424959,F
66627,232974,F
66628,185213,T
66629,2936912,F
66630,2833246,F
66631,919796,F
66632,723407,T
66633,2457670,T
66634,573406,T
66635,100720,F
66636,1783020,T
66637,1840656,T
66638,32996,F
66639,706041,F
66640,717818,F
66641,2383760,F
66642,727358,F
66643,1049321,T
66644,1196699,T
66645,785605,F
66646,1363482,T
66647,696824,F
66648,2795411,T
66649,71573,F
66650,350217,F
66651,1909144,F
66652,833241,T
66653,1077081,T
66654,2483221,T
66655,1293993,F
66656,2926477,F
66657,238275,F
66658,652220,F
66659,384947,T
66660,1075789,F
66661,2252393,T
66662,2489233,F
66663,1151301,F
66664,1024073,F
66665,422201,F
66666,566571,F
66667,2008983,F
66668,1587718,F
66669,1238693,T
66670,2530851,F
66671,1079746,T
66672,1706024,T
66673,3032628,F
66674,1209472,F
66675,487245,T
66676,2586313,F
66677,465246,F
66678,687682,F
66679,187959,F
66680,3112707,T
66681,602237,F
66682,3310048,T
66683,2613366,T
66684,1720518,T
66685,87097,T
66686,559874,T
66687,1683095,F
66688,1978236,F
66689,1004354,F
66690,744640,F
66691,868045,F
66692,3366766,T
66693,2341130,F
66694,1533616,F
66695,1200275,F
66696,2064965,F
66697,2447997,F
66698,2572809,F
66699,1081894,F
66700,537605,T
66701,3348853,F
66702,2852841,F
66703,1700788,F
66704,2643342,F
66705,766958,T
66706,1763249,T
66707,1066997,F
66708,1696898,F
66709,1513290,F
66710,50228,F
66711,1774336,T
66712,1392932,F
66713,3335276,T
66714,2693528,F
66715,1162087,T
66716,3322637,F
66717,3014564,F
66718,1779690,F
66719,855009,F
66720,958694,F
66721,1468317,F
66722,351834,F
66723,2833059,F
66724,1092658,T
66725,2414931,F
66726,2441123,F
66727,2739722,F
66728,941697,F
66729,3105735,T
66730,2768302,T
66731,1764535,F
66732,1157939,T
66733,2777591,T
66734,640212,F
66735,763389,T
66736,2397732,F
66737,1960090,F
66738,757269,T
66739,2654802,F
66740,68230,T
66741,236145,F
66742,1315230,F
66743,1195159,F
66744,1599651,F
66745,674240,F
66746,977721,F
66747,2593009,F
66748,1655713,T
66749,1954876,F
66750,2193050,F
66751,1154392,F
66752,653976,F
66753,1309185,F
66754,3379345,F
66755,3154484,T
66756,73970,F
66757,3404082,F
66758,937615,T
66759,239779,F
66760,2712770,F
66761,1643953,F
66762,2264421,F
66763,934061,F
66764,2257844,F
66765,2715602,T
66766,3091559,F
66767,1822741,T
66768,2260833,F
66769,1112160,T
66770,2422323,F
66771,1276770,F
66772,582649,F
66773,2533339,F
66774,581235,F
66775,2160106,T
66776,2908926,F
66777,1697409,F
66778,729086,F
66779,1114846,F
66780,1704037,F
66781,3142848,T
66782,2947320,T
66783,3050319,F
66784,2327313,F
66785,2377808,T
66786,2513208,F
66787,677942,F
66788,1558580,F
66789,489157,F
66790,274784,F
66791,690452,T
66792,1775292,T
66793,2770951,T
66794,2517054,F
66795,1061050,T
66796,84351,T
66797,3184597,T
66798,863456,F
66799,2061870,T
66800,1475415,F
66801,1660998,T
66802,2156023,F
66803,3343001,T
66804,3408822,T
66805,1660891,F
66806,1358062,T
66807,2724567,F
66808,1428245,T
66809,867642,F
66810,1519422,F
66811,3369520,F
66812,1513302,F
66813,2354174,F
66814,2804704,T
66815,2644728,F
66816,1823508,F
66817,2000933,F
66818,1624262,F
66819,1218874,T
66820,2738594,F
66821,274155,F
66822,1788062,F
66823,501224,F
66824,2227738,F
66825,2485105,F
66826,2131405,T
66827,581028,T
66828,1727492,F
66829,2900165,F
66830,2267573,F
66831,3415279,F
66832,1412559,T
66833,2323808,T
66834,2256095,F
66835,597849,F
66836,3069507,F
66837,39216,T
66838,3072598,F
66839,1546727,F
66840,1498731,F
66841,3395542,F
66842,2615387,F
66843,455947,F
66844,1033028,T
66845,514576,F
66846,3322879,T
66847,2943929,F
66848,1973072,T
66849,236621,F
66850,1723896,F
66851,3236059,F
66852,913179,F
66853,1139270,F
66854,1480350,F
66855,2875330,T
66856,1133824,F
66857,135410,T
66858,2715228,F
66859,1668509,F
66860,772336,F
66861,1504472,F
66862,3166743,F
66863,51257,F
66864,1318601,T
66865,1270670,F
66866,2082815,F
66867,523952,T
66868,2657510,F
66869,1768976,F
66870,2360613,T
66871,314533,F
66872,2287473,F
66873,688366,T
66874,2313487,T
66875,1587707,F
66876,2029380,F
66877,534944,F
66878,656546,F
66879,506584,T
66880,715236,T
66881,2515199,F
66882,418044,F
66883,2948014,F
66884,1843746,F
66885,408258,F
66886,1992550,F
66887,816381,F
66888,1534442,F
66889,1285027,F
66890,602880,T
66891,544617,T
66892,2000502,T
66893,2239547,F
66894,436319,F
66895,133292,F
66896,2325047,T
66897,508521,F
66898,2267013,F
66899,3097943,F
66900,19428,F
66901,1242677,F
66902,905679,F
66903,551947,F
66904,146414,F
66905,2583444,T
66906,1811809,F
66907,3400846,T
66908,793286,F
66909,985324,F
66910,3354730,F
66911,1399036,T
66912,1290273,F
66913,3235741,F
66914,1785373,T
66915,1012402,F
66916,1155321,F
66917,3354993,F
66918,2885312,F
66919,1867562,T
66920,2998945,F
66921,2563791,T
66922,3400751,F
66923,1831449,F
66924,286303,F
66925,418702,F
66926,66281,F
66927,633470,F
66928,823529,F
66929,2617334,F
66930,3283198,F
66931,340208,T
66932,2237199,F
66933,2402793,F
66934,2944182,F
66935,2562544,F
66936,1536634,T
66937,183947,F
66938,3203632,F
66939,1923548,T
66940,2709260,T
66941,143792,F
66942,1074436,F
66943,5981,F
66944,3350460,F
66945,518673,F
66946,912628,F
66947,796034,T
66948,2461515,F
66949,2569216,F
66950,2623046,F
66951,3365024,F
66952,1568537,F
66953,2125295,F
66954,1558487,T
66955,802352,F
66956,1154287,F
66957,1081640,F
66958,1760122,F
66959,2484718,T
66960,76978,T
66961,1442760,F
66962,1221991,F
66963,340842,F
66964,1566042,F
66965,2042809,F
66966,2658848,T
66967,2708878,T
66968,1546311,F
66969,573854,T
66970,1303483,F
66971,1232140,F
66972,304763,F
66973,2322348,F
66974,3378383,F
66975,2100322,F
66976,2816368,F
66977,277756,F
66978,1844044,F
66979,1485371,T
66980,2268475,T
66981,2256625,F
66982,881644,T
66983,811072,F
66984,2261560,T
66985,3001588,F
66986,2022506,F
66987,1335249,F
66988,2352889,F
66989,200316,T
66990,599652,T
66991,445237,T
66992,1746109,F
66993,2980713,F
66994,1859600,F
66995,2485691,F
66996,560491,F
66997,639264,T
66998,3171007,F
66999,926224,T
67000,888151,T
67001,2389508,T
67002,3096998,F
67003,1593105,T
67004,3367615,F
67005,1973864,F
67006,423927,F
67007,538421,T
67008,3007747,F
67009,2182413,T
67010,87753,F
67011,1639808,F
67012,3395559,F
67013,1816392,F
67014,1224457,T
67015,2247601,F
67016,1394339,T
67017,1738800,F
67018,194398,F
67019,1075762,F
67020,2731035,F
67021,464870,T
67022,2949138,T
67023,2236643,T
67024,1569398,F
67025,862349,T
67026,759490,F
67027,2324969,F
67028,899709,F
67029,834261,F
67030,732595,T
67031,1659401,T
67032,249748,F
67033,1369363,F
67034,784706,F
67035,473935,F
67036,2405548,F
67037,3119445,F
67038,1977027,F
67039,425053,F
67040,1377422,T
67041,1993976,F
67042,1451858,F
67043,2364500,F
67044,1430338,F
67045,3012071,F
67046,1564725,F
67047,2463703,F
67048,2042681,T
67049,25672,F
67050,2832360,F
67051,80614,T
67052,1841815,F
67053,1412981,F
67054,1022862,F
67055,1158625,F
67056,2320465,F
67057,1802388,T
67058,1636663,F
67059,3286570,F
67060,1149337,F
67061,1481143,F
67062,853142,T
67063,2089004,F
67064,1207065,T
67065,620754,F
67066,2584057,T
67067,2201697,F
67068,2196211,F
67069,232475,T
67070,1262272,T
67071,2085431,F
67072,2814466,T
67073,2417947,F
67074,3393981,F
67075,284826,F
67076,43175,F
67077,174302,F
67078,1318892,F
67079,3222869,T
67080,1594962,F
67081,2187991,F
67082,848868,F
67083,1803356,T
67084,699236,F
67085,2447300,T
67086,11390,F
67087,672686,F
67088,2902835,F
67089,2082607,T
67090,498922,T
67091,2493753,T
67092,929217,T
67093,1648257,F
67094,3123995,F
67095,3406607,F
67096,1614624,T
67097,2262168,F
67098,1818326,F
67099,506736,F
67100,1316859,F
67101,167904,F
67102,1775746,T
67103,574656,F
67104,1710406,T
67105,3047578,T
67106,376640,F
67107,2838257,T
67108,2533844,F
67109,1856782,F
67110,120918,F
67111,2019031,F
67112,632487,T
67113,479534,T
67114,1155481,F
67115,329606,F
67116,3362813,F
67117,403053,F
67118,2485732,T
67119,1137212,F
67120,2696970,F
67121,1861636,F
67122,3122433,T
67123,2115409,T
67124,2354623,T
67125,16349,F
67126,1226189,F
67127,1753769,F
67128,1797268,F
67129,2456353,F
67130,1233362,F
67131,1881716,F
67132,1601693,F
67133,489934,F
67134,3400861,F
67135,2963937,F
67136,2066942,F
67137,3322486,T
67138,467874,F
67139,3362502,F
67140,1193324,F
67141,2139399,F
67142,1920089,F
67143,568166,F
67144,2274692,F
67145,609418,T
67146,2085235,F
67147,119697,F
67148,3126460,T
67149,623754,F
67150,2358735,F
67151,833675,F
67152,561276,F
67153,718275,T
67154,603519,F
67155,828921,F
67156,3027809,F
67157,2813738,F
67158,1589166,F
67159,1779799,F
67160,1373545,F
67161,988493,F
67162,1022622,F
67163,765137,F
67164,3197067,F
67165,3042054,F
67166,1957602,F
67167,98251,T
67168,2933478,F
67169,2923799,F
67170,3411285,F
67171,2537503,F
67172,138817,F
67173,1798195,T
67174,2561725,T
67175,27076,F
67176,1227296,T
67177,970168,F
67178,3109484,T
67179,233551,T
67180,550166,T
67181,2211920,F
67182,2083383,F
67183,2856400,F
67184,3213575,F
67185,616610,F
67186,561597,F
67187,2194600,F
67188,864914,F
67189,2419224,F
67190,1672934,F
67191,1208646,F
67192,3012250,F
67193,1578900,T
67194,1819776,F
67195,177873,T
67196,1501567,F
67197,705194,F
67198,568214,F
67199,2376502,T
67200,160880,F
67201,2686293,F
67202,460208,F
67203,438765,F
67204,28931,F
67205,2967227,T
67206,1113481,F
67207,2032738,F
67208,1327693,T
67209,313501,F
67210,1331893,T
67211,1271883,F
67212,1558532,T
67213,1718875,T
67214,2446633,F
67215,1336320,F
67216,2812285,F
67217,662781,T
67218,3226979,F
67219,72213,F
67220,1898596,F
67221,2960008,F
67222,3064637,F
67223,460101,F
67224,353361,T
67225,1992095,F
67226,232664,T
67227,534059,F
67228,261848,F
67229,1967316,F
67230,338935,T
67231,3204310,F
67232,711445,F
67233,1986645,T
67234,3352721,T
67235,1494019,F
67236,2873930,F
67237,747872,T
67238,2890073,F
67239,2646187,T
67240,754395,F
67241,574777,T
67242,43524,F
67243,3275744,T
67244,2800284,F
67245,1838052,F
67246,3149330,T
67247,936455,F
67248,3200142,F
67249,2033233,T
67250,11114,T
67251,2657994,F
67252,646389,F
67253,2471673,T
67254,1227026,F
67255,130767,T
67256,88102,T
67257,1643731,F
67258,1314890,F
67259,2440949,T
67260,3040508,F
67261,479585,F
67262,162145,F
67263,355919,F
67264,2301580,T
67265,2626328,F
67266,1042636,F
67267,2284253,F
67268,3240930,F
67269,1725118,F
67270,1645998,F
67271,350856,F
67272,1645563,F
67273,821562,F
67274,704734,T
67275,889099,F
67276,2480952,F
67277,1711175,F
67278,1902073,T
67279,2860987,F
67280,1333525,F
67281,1897042,F
67282,2704076,F
67283,2162338,F
67284,3284325,F
67285,1410408,T
67286,2064474,F
67287,2216142,F
67288,2494339,F
67289,2996888,T
67290,1105941,F
67291,2541185,T
67292,712199,F
67293,1194463,T
67294,994350,T
67295,31785,F
67296,271042,F
67297,1771783,F
67298,1648523,T
67299,2289435,F
67300,1937094,F
67301,1387703,T
67302,25866,T
67303,1846204,F
67304,1555561,T
67305,413564,F
67306,434495,F
67307,1346677,F
67308,152504,T
67309,3115887,T
67310,1002660,F
67311,498171,F
67312,390908,F
67313,1644791,T
67314,3076001,T
67315,2836563,T
67316,1417875,F
67317,2668613,T
67318,443098,F
67319,190334,F
67320,1651348,F
67321,1453223,T
67322,2940221,F
67323,1368959,F
67324,262889,F
67325,2088022,F
67326,252296,F
67327,1650657,F
67328,966364,T
67329,2419939,T
67330,1095757,T
67331,2300970,F
67332,47251,F
67333,2528504,F
67334,3274528,F
67335,1612451,T
67336,1165352,F
67337,3219578,F
67338,2761695,F
67339,2607664,F
67340,2221492,F
67341,3333367,T
67342,2491765,F
67343,130063,T
67344,1403964,T
67345,1039324,F
67346,2132729,F
67347,3364391,F
67348,243858,T
67349,573518,T
67350,3514,T
67351,2017209,F
67352,403844,F
67353,2939331,F
67354,93646,F
67355,3113403,F
67356,3404787,F
67357,118332,F
67358,950516,F
67359,2127069,F
67360,1067295,T
67361,1134661,F
67362,3123378,F
67363,688517,F
67364,519411,F
67365,2098689,T
67366,649279,T
67367,1192338,F
67368,438344,F
67369,2015309,T
67370,548777,F
67371,1724027,T
67372,3059705,F
67373,64148,T
67374,3059544,T
67375,2511434,F
67376,1764763,T
67377,1939535,F
67378,1144505,F
67379,3103455,F
67380,2732465,T
67381,3092815,F
67382,2983138,F
67383,1099026,T
67384,1667609,F
67385,611003,T
67386,685105,T
67387,1749450,F
67388,2618244,T
67389,2677061,F
67390,2032488,T
67391,597559,T
67392,1603764,F
67393,1739307,F
67394,2897115,F
67395,1746794,T
67396,1671963,F
67397,1274101,T
67398,1796289,F
67399,1004517,F
67400,2376161,F
67401,1707110,F
67402,1798740,T
67403,1499861,F
67404,3219724,F
67405,378242,F
67406,1911100,T
67407,1515374,F
67408,585387,T
67409,2712058,F
67410,209825,F
67411,2108642,F
67412,3305805,F
67413,2415039,F
67414,1473072,F
67415,2114390,F
67416,1085368,T
67417,1469841,F
67418,3200631,F
67419,1851713,T
67420,2791408,T
67421,593201,T
67422,397311,F
67423,2092949,F
67424,654506,F
67425,2904152,T
67426,2950630,F
67427,778945,F
67428,2155903,F
67429,3004617,F
67430,638532,F
67431,2289353,F
67432,2058283,F
67433,2300881,F
67434,317017,F
67435,141929,F
67436,1467964,T
67437,2369450,F
67438,3409707,T
67439,784192,F
67440,3243770,T
67441,1115835,T
67442,740545,T
67443,1832806,F
67444,1407878,F
67445,2958080,F
67446,1358694,T
67447,530202,T
67448,1938710,F
67449,101235,T
67450,1238503,F
67451,3163076,F
67452,1223182,F
67453,2835270,F
67454,580546,F
67455,2979281,F
67456,1998069,T
67457,1339526,T
67458,1452855,F
67459,136528,F
67460,1930012,T
67461,2728370,F
67462,73765,T
67463,348275,F
67464,2416753,F
67465,125105,F
